object_id,subset,source,source_uid,source_model_path,texture_root,format,has_mesh,has_uv,has_albedo,has_normal,has_roughness,has_metallic,roughness_valid,metallic_valid,material_slot_count,needs_conversion,needs_material_bake,audit_status,reject_reason,license,notes,audit_time,auditor
kenney_fallback_81be1d997bc22443e826,landscape,kenney_selected,kenney_fallback_81be1d997bc22443e826,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-hexagon-mid.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_824d2855826c9b55e13b,landscape,kenney_selected,kenney_fallback_824d2855826c9b55e13b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-bridge.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_82954254943d3aebdca7,landscape,kenney_selected,kenney_fallback_82954254943d3aebdca7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/coffin.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_82cd8b7387ddee96b4d0,landscape,kenney_selected,kenney_fallback_82cd8b7387ddee96b4d0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall-corner.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_836b21045a051bee9270,landscape,kenney_selected,kenney_fallback_836b21045a051bee9270,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/detail-bowl.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_83ea74a49c8085dfd703,landscape,kenney_selected,kenney_fallback_83ea74a49c8085dfd703,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/tower-square-base-color.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_851f4cd08bdb55c2fdfb,landscape,kenney_selected,kenney_fallback_851f4cd08bdb55c2fdfb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-slant-barrier.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_85c2dae8bab184ff3d31,landscape,kenney_selected,kenney_fallback_85c2dae8bab184ff3d31,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-curve-intersection.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_85c8896da667caa06278,landscape,kenney_selected,kenney_fallback_85c8896da667caa06278,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-intersection-line.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_860dccf667e2fcbfad83,landscape,kenney_selected,kenney_fallback_860dccf667e2fcbfad83,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/crypt-small.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_86b501f406d0ef7724e5,landscape,kenney_selected,kenney_fallback_86b501f406d0ef7724e5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/wall-stud.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_872f6bad15f17cf9d809,landscape,kenney_selected,kenney_fallback_872f6bad15f17cf9d809,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tower-square-base.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_878936591f303016981d,landscape,kenney_selected,kenney_fallback_878936591f303016981d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tower-square-top-roof.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_87e971ebda1a6e97c887,landscape,kenney_selected,kenney_fallback_87e971ebda1a6e97c887,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/wall-narrow-stairs-rail.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_88062e846d6001c5bfbf,landscape,kenney_selected,kenney_fallback_88062e846d6001c5bfbf,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/road-slant.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_882edf1c32f39daa7967,landscape,kenney_selected,kenney_fallback_882edf1c32f39daa7967,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format/siege-trebuchet-demolished.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_88cf4ef6b2a612ffa5c5,landscape,kenney_selected,kenney_fallback_88cf4ef6b2a612ffa5c5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format/tower-hexagon-top.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_891b8518e07e8f8a893f,landscape,kenney_selected,kenney_fallback_891b8518e07e8f8a893f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-side-entry-barrier.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_893f23a721278b8aafa9,landscape,kenney_selected,kenney_fallback_893f23a721278b8aafa9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/tile-slantHigh.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8a3491881716456f0781,landscape,kenney_selected,kenney_fallback_8a3491881716456f0781,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-curve-pavement.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8c4cff2a306f67919b83,landscape,kenney_selected,kenney_fallback_8c4cff2a306f67919b83,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/pumpkin-carved.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8d2e74666f0f8f8fc227,landscape,kenney_selected,kenney_fallback_8d2e74666f0f8f8fc227,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-roundabout-barrier.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8d348f2c705d2afb82f0,landscape,kenney_selected,kenney_fallback_8d348f2c705d2afb82f0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-end-round.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8da7bbb2852879549c96,landscape,kenney_selected,kenney_fallback_8da7bbb2852879549c96,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-slant-high.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8dc26ace6c976cb96698,landscape,kenney_selected,kenney_fallback_8dc26ace6c976cb96698,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/road-straight-barrier.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8e70b927b5fb37a7c85b,landscape,kenney_selected,kenney_fallback_8e70b927b5fb37a7c85b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-split.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_8f7fca384770a585e2c6,landscape,kenney_selected,kenney_fallback_8f7fca384770a585e2c6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/bridge-pillar.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_90c6e154e058a81a8091,landscape,kenney_selected,kenney_fallback_90c6e154e058a81a8091,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-side-exit-barrier.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_9199fc84b053ffe5abd3,landscape,kenney_selected,kenney_fallback_9199fc84b053ffe5abd3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/siege-ram.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_9204d518723333069644,landscape,kenney_selected,kenney_fallback_9204d518723333069644,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/construction-cone.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_923dbe7b04fdef355c51,landscape,kenney_selected,kenney_fallback_923dbe7b04fdef355c51,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format/road-straight-barrier-end.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/GLB format,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_92f22ac10f631be86d64,landscape,kenney_selected,kenney_fallback_92f22ac10f631be86d64,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format/road-end-round.obj,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/OBJ format,obj,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_obj_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_933d71b50416b49f777c,landscape,kenney_selected,kenney_fallback_933d71b50416b49f777c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format/road-slant-high-barrier.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_city-kit-roads/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_9368618457bbcdc99c72,landscape,kenney_selected,kenney_fallback_9368618457bbcdc99c72,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format/crypt-large.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_graveyard-kit_5.0/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
kenney_fallback_93e0ae7669092ef2542d,landscape,kenney_selected,kenney_fallback_93e0ae7669092ef2542d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format/tower-hexagon-roof.fbx,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/kenney_selected/kenney_castle-kit/Models/FBX format,fbx,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,true,unknown,B_fixable,needs_fbx_to_glb;needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
